UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
442073,34, 34,"R",87,"R",15
442073,36, 36,"R",19,"R",0
442073,58,999,"R",108,"R",15
442073,99, 99,"R",108,"R",15
442240, 6,  6,"R",41,"R",11
442240,58,999,"R",41,"R",11
442240,99, 99,"R",41,"R",11
442329, 1,  1,"R",18,"R",12
442329,10, 10,"R",2,"R",0
442329,12, 12,"R",160,"R",46
442329,13, 13,"R",46,"R",23
442329,16, 16,"R",1,"R",0
442329,18, 18,"R",2,"R",0
442329,21, 21,"R",5,"R",5
442329,22, 22,"R",1,"R",1
442329,24, 24,"R",1,"R",1
442329,26, 26,"R",1,"R",1
442329,28, 28,"R",4,"R",0
442329,29, 29,"R",3,"R",3
442329,34, 34,"R",1,"R",0
442329,37, 37,"R",16,"R",13
442329,39, 39,"R",1,"R",1
442329,42, 42,"R",2,"R",2
442329,44, 44,"R",1,"R",0
442329,45, 45,"R",19,"R",15
442329,50, 50,"R",1,"R",0
442329,51, 51,"R",3,"R",1
442329,58,999,"R",288,"R",124
442329,99, 99,"R",288,"R",124
442523, 2,  2,"R",30,"R",20
442523, 4,  4,"R",2,"R",1
442523,53, 53,"R",1,"R",1
442523,58,999,"R",33,"R",22
442523,99, 99,"R",33,"R",22
442781, 4,  4,"R",81,"R",15
442781,39, 39,"R",1,"R",0
442781,46, 46,"R",1,"R",0
442781,48, 48,"R",1,"R",1
442781,58,999,"R",84,"R",16
442781,98, 98,"R",12,"A",
442781,99, 99,"R",96,"R",16
443207, 6,  6,"R",50,"R",5
443207,58,999,"R",50,"R",5
443207,99, 99,"R",50,"R",5
443331, 6,  6,"R",8,"R",7
443331,58,999,"R",8,"R",7
443331,99, 99,"R",8,"R",7
443492,24, 24,"R",1,"Z",0
443492,39, 39,"R",2,"R",2
443492,42, 42,"R",3,"R",2
443492,54, 54,"R",358,"R",230
443492,55, 55,"R",1,"Z",0
443492,58,999,"R",365,"R",234
443492,99, 99,"R",365,"R",234
443641, 9,  9,"R",1,"R",1
443641,25, 25,"R",10,"R",7
443641,44, 44,"R",7,"R",5
443641,58,999,"R",18,"R",13
443641,99, 99,"R",18,"R",13
443979,27, 27,"R",24,"R",14
443979,58,999,"R",24,"R",14
443979,99, 99,"R",24,"R",14
444219, 6,  6,"R",1556,"R",1073
444219,57, 57,"R",19,"R",4
444219,58,999,"R",1575,"R",1077
444219,90, 90,"R",2,"Z",0
444219,99, 99,"R",1577,"R",1077
444282,51, 51,"R",24,"R",10
444282,58,999,"R",24,"R",10
444282,99, 99,"R",24,"R",10
444291,24, 24,"R",56,"R",24
444291,42, 42,"R",1,"R",1
444291,58,999,"R",57,"R",25
444291,99, 99,"R",57,"R",25
444307,42, 42,"R",36,"R",14
444307,58,999,"R",36,"R",14
444307,99, 99,"R",36,"R",14
444486,37, 37,"R",30,"R",7
444486,45, 45,"R",1,"R",1
444486,51, 51,"R",1,"Z",0
444486,58,999,"R",32,"R",8
444486,99, 99,"R",32,"R",8
444954,12, 12,"R",1,"Z",0
444954,17, 17,"R",1,"Z",0
444954,19, 19,"R",1,"Z",0
444954,21, 21,"R",16,"R",6
444954,25, 25,"R",5,"Z",0
444954,37, 37,"R",1,"Z",0
444954,39, 39,"R",32,"R",19
444954,54, 54,"R",344,"R",225
444954,58,999,"R",401,"R",250
444954,99, 99,"R",401,"R",250
445027, 1,  1,"R",41,"R",1
445027, 4,  4,"R",27,"R",1
445027, 5,  5,"R",42,"R",2
445027, 6,  6,"R",24,"R",0
445027, 8,  8,"R",6,"R",0
445027, 9,  9,"R",4,"R",1
445027,10, 10,"R",3,"R",1
445027,11, 11,"R",3,"R",0
445027,12, 12,"R",64,"R",8
445027,15, 15,"R",2,"R",0
445027,16, 16,"R",2,"R",0
445027,17, 17,"R",45,"R",4
445027,18, 18,"R",23,"R",2
445027,19, 19,"R",13,"R",0
445027,20, 20,"R",13,"R",1
445027,21, 21,"R",22,"R",3
445027,22, 22,"R",40,"R",7
445027,23, 23,"R",4,"R",0
445027,24, 24,"R",24,"R",3
445027,26, 26,"R",40,"R",7
445027,27, 27,"R",13,"R",0
445027,28, 28,"R",23,"R",3
445027,29, 29,"R",40,"R",4
445027,30, 30,"R",2,"R",0
445027,31, 31,"R",5,"R",0
445027,32, 32,"R",13,"R",2
445027,33, 33,"R",7,"R",2
445027,34, 34,"R",7,"R",0
445027,35, 35,"R",7,"R",0
445027,36, 36,"R",1,"R",0
445027,37, 37,"R",69,"R",6
445027,38, 38,"R",1,"R",0
445027,39, 39,"R",45,"R",3
445027,40, 40,"R",17,"R",2
445027,41, 41,"R",12,"R",0
445027,42, 42,"R",31,"R",4
445027,44, 44,"R",3,"R",0
445027,45, 45,"R",24,"R",3
445027,46, 46,"R",2,"R",0
445027,47, 47,"R",44,"R",3
445027,48, 48,"R",160,"R",20
445027,49, 49,"R",8,"R",0
445027,50, 50,"R",2,"R",0
445027,51, 51,"R",17,"R",1
445027,53, 53,"R",12,"R",1
445027,54, 54,"R",10,"R",0
445027,55, 55,"R",27,"R",1
445027,58,999,"R",1044,"R",96
445027,90, 90,"R",2,"Z",0
445027,98, 98,"R",2,"A",
445027,99, 99,"R",1048,"R",96
445133,48, 48,"R",23,"R",3
445133,58,999,"R",23,"R",3
445133,99, 99,"R",23,"R",3
445188, 6,  6,"R",2099,"R",2096
445188,32, 32,"R",1,"R",1
445188,48, 48,"R",1,"R",1
445188,58,999,"R",2101,"R",2098
445188,90, 90,"R",4,"R",4
445188,99, 99,"R",2105,"R",2102
445212,12, 12,"R",38,"R",11
445212,24, 24,"R",1,"Z",0
445212,58,999,"R",39,"R",11
445212,99, 99,"R",39,"R",11
445267,29, 29,"R",3,"R",1
445267,58,999,"R",3,"R",1
445267,99, 99,"R",3,"R",1
445708, 1,  1,"R",1,"R",1
445708, 8,  8,"R",1,"R",1
445708, 9,  9,"R",3,"R",3
445708,10, 10,"R",1,"R",1
445708,11, 11,"R",3,"R",3
445708,12, 12,"R",7,"R",6
445708,13, 13,"R",27,"R",25
445708,17, 17,"R",4,"R",1
445708,18, 18,"R",9,"R",8
445708,21, 21,"R",1,"R",1
445708,22, 22,"R",1,"R",1
445708,24, 24,"R",22,"R",22
445708,25, 25,"R",3,"R",3
445708,26, 26,"R",1,"R",1
445708,27, 27,"R",3,"R",3
445708,28, 28,"R",1,"R",1
445708,29, 29,"R",1,"R",1
445708,33, 33,"R",1,"R",1
445708,34, 34,"R",7,"R",7
445708,36, 36,"R",7,"R",6
445708,37, 37,"R",142,"R",131
445708,39, 39,"R",6,"R",6
445708,42, 42,"R",10,"R",10
445708,44, 44,"R",1,"R",1
445708,45, 45,"R",75,"R",73
445708,47, 47,"R",4,"R",4
445708,48, 48,"R",9,"R",9
445708,50, 50,"R",1,"R",1
445708,51, 51,"R",68,"R",64
445708,54, 54,"R",2,"R",2
445708,55, 55,"R",2,"R",2
445708,58,999,"R",424,"R",399
445708,72, 72,"R",1,"R",1
445708,89,999,"R",1,"R",1
445708,90, 90,"R",3,"R",1
445708,99, 99,"R",428,"R",401
445780,16, 16,"R",1,"Z",0
445780,58,999,"R",1,"Z",0
445780,99, 99,"R",1,"Z",0
445911, 9,  9,"R",150,"R",15
445911,25, 25,"R",1,"R",1
445911,34, 34,"R",1,"R",0
445911,36, 36,"R",1,"R",0
445911,58,999,"R",153,"R",16
445911,99, 99,"R",153,"R",16
446288,26, 26,"R",10,"R",4
446288,58,999,"R",10,"R",4
446288,99, 99,"R",10,"R",4
446774,24, 24,"R",7,"R",2
446774,42, 42,"R",5,"R",2
446774,51, 51,"R",6,"R",3
446774,54, 54,"R",391,"R",308
446774,58,999,"R",409,"R",315
446774,99, 99,"R",409,"R",315
447148, 4,  4,"R",85,"R",42
447148,58,999,"R",85,"R",42
447148,99, 99,"R",85,"R",42
447166, 8,  8,"R",20,"R",8
447166,58,999,"R",20,"R",8
447166,99, 99,"R",20,"R",8
447175, 8,  8,"R",25,"R",6
447175,12, 12,"R",1,"R",0
447175,58,999,"R",26,"R",6
447175,99, 99,"R",26,"R",6
447421,49, 49,"R",20,"R",1
447421,58,999,"R",20,"R",1
447421,99, 99,"R",20,"R",1
447430,36, 36,"R",24,"R",6
447430,58,999,"R",24,"R",6
447430,99, 99,"R",24,"R",6
447689, 1,  1,"R",4,"R",2
447689, 6,  6,"R",2,"R",2
447689,12, 12,"R",10,"R",8
447689,13, 13,"R",2744,"R",2211
447689,18, 18,"R",1,"R",0
447689,36, 36,"R",5,"R",3
447689,39, 39,"R",2,"R",2
447689,42, 42,"R",4,"R",3
447689,45, 45,"R",1,"R",0
447689,47, 47,"R",3,"R",3
447689,48, 48,"R",4,"R",3
447689,49, 49,"R",1,"R",1
447689,51, 51,"R",1,"R",1
447689,53, 53,"R",1,"R",1
447689,57, 57,"R",1,"R",1
447689,58,999,"R",2784,"R",2241
447689,90, 90,"R",16,"R",8
447689,99, 99,"R",2800,"R",2249
447759, 6,  6,"R",18,"R",1
447759,58,999,"R",18,"R",1
447759,90, 90,"R",1,"R",0
447759,99, 99,"R",19,"R",1
447892,12, 12,"R",36,"R",5
447892,13, 13,"R",1,"R",1
447892,58,999,"R",37,"R",6
447892,98, 98,"R",1,"A",
447892,99, 99,"R",38,"R",6
447999,20, 20,"R",13,"R",2
447999,29, 29,"R",46,"R",5
447999,58,999,"R",59,"R",7
447999,99, 99,"R",59,"R",7
448220,16, 16,"R",1,"R",1
448220,32, 32,"R",1,"Z",0
448220,49, 49,"R",5,"R",3
448220,58,999,"R",7,"R",4
448220,99, 99,"R",7,"R",4
448594, 6,  6,"R",681,"R",421
448594,57, 57,"R",8,"R",5
448594,58,999,"R",689,"R",426
448594,90, 90,"R",4,"R",1
448594,99, 99,"R",693,"R",427
448673,17, 17,"R",110,"Z",0
448673,18, 18,"R",2,"Z",0
448673,55, 55,"R",5,"Z",0
448673,58,999,"R",117,"Z",0
448673,99, 99,"R",117,"Z",0
448798,17, 17,"R",1,"R",1
448798,55, 55,"R",55,"R",23
448798,58,999,"R",56,"R",24
448798,99, 99,"R",56,"R",24
448840, 6,  6,"R",1,"R",1
448840,12, 12,"R",298,"R",296
448840,13, 13,"R",2,"R",2
448840,20, 20,"R",1,"R",1
448840,21, 21,"R",1,"R",1
448840,23, 23,"R",1,"R",1
448840,25, 25,"R",1,"R",1
448840,28, 28,"R",1,"R",1
448840,30, 30,"R",1,"R",1
448840,32, 32,"R",1,"R",1
448840,34, 34,"R",2,"R",2
448840,42, 42,"R",2,"R",2
448840,47, 47,"R",1,"R",1
448840,48, 48,"R",1,"R",1
448840,50, 50,"R",1,"R",1
448840,55, 55,"R",1,"R",1
448840,58,999,"R",316,"R",314
448840,90, 90,"R",1,"Z",0
448840,99, 99,"R",317,"R",314
448886, 1,  1,"R",3,"R",3
448886, 2,  2,"R",1,"R",1
448886, 4,  4,"R",1065,"R",1031
448886, 5,  5,"R",1,"R",1
448886, 6,  6,"R",243,"R",238
448886, 8,  8,"R",20,"R",19
448886, 9,  9,"R",1,"R",1
448886,10, 10,"R",1,"R",1
448886,12, 12,"R",6,"R",6
448886,13, 13,"R",3,"R",3
448886,15, 15,"R",8,"R",8
448886,16, 16,"R",6,"R",6
448886,17, 17,"R",47,"R",45
448886,18, 18,"R",7,"R",7
448886,19, 19,"R",5,"R",5
448886,20, 20,"R",4,"R",4
448886,21, 21,"R",1,"R",1
448886,24, 24,"R",7,"R",7
448886,25, 25,"R",4,"R",2
448886,26, 26,"R",9,"R",9
448886,27, 27,"R",16,"R",16
448886,28, 28,"R",1,"R",1
448886,29, 29,"R",6,"R",6
448886,30, 30,"R",1,"R",1
448886,31, 31,"R",3,"R",3
448886,32, 32,"R",9,"R",8
448886,33, 33,"R",2,"R",2
448886,34, 34,"R",11,"R",11
448886,35, 35,"R",16,"R",16
448886,36, 36,"R",15,"R",15
448886,37, 37,"R",4,"R",1
448886,38, 38,"R",2,"R",2
448886,39, 39,"R",10,"R",9
448886,41, 41,"R",11,"R",10
448886,42, 42,"R",6,"R",6
448886,44, 44,"R",1,"R",1
448886,46, 46,"R",2,"R",2
448886,48, 48,"R",31,"R",31
448886,49, 49,"R",10,"R",10
448886,50, 50,"R",1,"R",1
448886,51, 51,"R",9,"R",9
448886,53, 53,"R",26,"R",26
448886,55, 55,"R",12,"R",10
448886,57, 57,"R",2,"R",2
448886,58,999,"R",1649,"R",1597
448886,90, 90,"R",17,"R",12
448886,98, 98,"R",10,"A",
448886,99, 99,"R",1676,"R",1609
449320,34, 34,"R",2,"R",0
449320,36, 36,"R",154,"R",24
449320,58,999,"R",156,"R",24
449320,99, 99,"R",156,"R",24
449524,12, 12,"R",14,"Z",0
449524,58,999,"R",14,"Z",0
449524,99, 99,"R",14,"Z",0
449719,39, 39,"R",11,"R",3
449719,58,999,"R",11,"R",3
449719,99, 99,"R",11,"R",3
449931,37, 37,"R",1,"R",0
449931,51, 51,"R",8,"R",3
449931,58,999,"R",9,"R",3
449931,99, 99,"R",9,"R",3
449959, 1,  1,"R",1,"Z",0
449959,12, 12,"R",49,"R",10
449959,58,999,"R",50,"R",10
449959,99, 99,"R",50,"R",10
449968, 6,  6,"R",32,"R",7
449968,58,999,"R",32,"R",7
449968,99, 99,"R",32,"R",7
449977,26, 26,"R",27,"R",18
449977,58,999,"R",27,"R",18
449977,99, 99,"R",27,"R",18
449986, 6,  6,"R",12,"R",5
449986,58,999,"R",12,"R",5
449986,99, 99,"R",12,"R",5
449995,11, 11,"R",3,"R",1
449995,24, 24,"R",14,"R",2
449995,51, 51,"R",36,"R",6
449995,58,999,"R",53,"R",9
449995,99, 99,"R",53,"R",9
450571,55, 55,"R",27,"Z",0
450571,58,999,"R",27,"Z",0
450571,99, 99,"R",27,"Z",0
450599,51, 51,"R",32,"R",16
450599,58,999,"R",32,"R",16
450599,99, 99,"R",32,"R",16
450605,42, 42,"R",38,"R",19
450605,58,999,"R",38,"R",19
450605,99, 99,"R",38,"R",19
450614,37, 37,"R",37,"R",19
450614,58,999,"R",37,"R",19
450614,99, 99,"R",37,"R",19
450720, 6,  6,"R",1,"R",0
450720,32, 32,"R",144,"R",29
450720,58,999,"R",145,"R",29
450720,99, 99,"R",145,"R",29
451121,12, 12,"R",12,"R",4
451121,58,999,"R",12,"R",4
451121,99, 99,"R",12,"R",4
451255,25, 25,"R",5,"R",2
451255,58,999,"R",5,"R",2
451255,99, 99,"R",5,"R",2
451282,26, 26,"R",31,"R",13
451282,58,999,"R",31,"R",13
451282,99, 99,"R",31,"R",13
451495,42, 42,"R",13,"Z",0
451495,58,999,"R",13,"Z",0
451495,98, 98,"R",1,"A",
451495,99, 99,"R",14,"Z",0
451565,48, 48,"R",22,"R",10
451565,58,999,"R",22,"R",10
451565,99, 99,"R",22,"R",10
451671,12, 12,"R",76,"R",73
451671,26, 26,"R",1,"R",1
451671,30, 30,"R",1,"R",1
451671,42, 42,"R",1,"R",1
451671,45, 45,"R",1,"R",1
451671,55, 55,"R",1,"R",1
451671,58,999,"R",81,"R",78
451671,99, 99,"R",81,"R",78
451714, 6,  6,"R",1,"Z",0
451714,22, 22,"R",1,"Z",0
451714,48, 48,"R",40,"R",13
451714,58,999,"R",42,"R",13
451714,99, 99,"R",42,"R",13
451750, 4,  4,"R",1,"R",1
451750,12, 12,"R",1,"R",1
451750,17, 17,"R",13,"R",12
451750,19, 19,"R",1,"R",1
451750,24, 24,"R",1,"R",1
451750,27, 27,"R",1,"R",1
451750,35, 35,"R",1,"R",1
451750,48, 48,"R",3,"R",3
451750,51, 51,"R",1,"Z",0
451750,55, 55,"R",168,"R",103
451750,58,999,"R",191,"R",124
451750,72, 72,"R",1,"R",1
451750,89,999,"R",1,"R",1
451750,90, 90,"R",4,"Z",0
451750,99, 99,"R",196,"R",125
451918,47, 47,"R",15,"R",2
451918,58,999,"R",15,"R",2
451918,99, 99,"R",15,"R",2
452948,21, 21,"R",2,"R",2
452948,39, 39,"R",13,"R",13
452948,58,999,"R",15,"R",15
452948,99, 99,"R",15,"R",15
454227,17, 17,"R",22,"R",11
454227,18, 18,"R",1,"R",1
454227,58,999,"R",23,"R",12
454227,99, 99,"R",23,"R",12
454236,39, 39,"R",18,"R",11
454236,58,999,"R",18,"R",11
454236,99, 99,"R",18,"R",11
454245, 4,  4,"R",5,"R",2
454245,58,999,"R",5,"R",2
454245,99, 99,"R",5,"R",2
454616,27, 27,"R",40,"R",18
454616,55, 55,"R",7,"R",6
454616,58,999,"R",47,"R",24
454616,99, 99,"R",47,"R",24
454768, 6,  6,"R",11,"R",3
454768,58,999,"R",11,"R",3
454768,99, 99,"R",11,"R",3
454810, 1,  1,"R",19,"R",5
454810, 2,  2,"R",1,"R",0
454810, 4,  4,"R",11,"R",1
454810, 5,  5,"R",18,"R",1
454810, 6,  6,"R",55,"R",3
454810, 8,  8,"R",46,"R",40
454810, 9,  9,"R",6,"R",1
454810,10, 10,"R",3,"R",1
454810,11, 11,"R",3,"R",1
454810,12, 12,"R",72,"R",7
454810,13, 13,"R",61,"R",4
454810,15, 15,"R",3,"R",0
454810,16, 16,"R",7,"R",5
454810,17, 17,"R",32,"R",3
454810,18, 18,"R",20,"R",1
454810,19, 19,"R",11,"R",1
454810,20, 20,"R",11,"R",1
454810,21, 21,"R",10,"R",1
454810,22, 22,"R",20,"R",0
454810,23, 23,"R",2,"R",1
454810,24, 24,"R",25,"R",0
454810,25, 25,"R",8,"R",0
454810,26, 26,"R",26,"R",5
454810,27, 27,"R",5,"R",1
454810,28, 28,"R",13,"R",0
454810,29, 29,"R",23,"R",4
454810,30, 30,"R",3,"R",0
454810,31, 31,"R",4,"R",1
454810,32, 32,"R",11,"R",1
454810,33, 33,"R",3,"R",0
454810,34, 34,"R",13,"R",0
454810,35, 35,"R",9,"R",0
454810,36, 36,"R",48,"R",3
454810,37, 37,"R",57,"R",4
454810,38, 38,"R",3,"R",2
454810,39, 39,"R",40,"R",6
454810,40, 40,"R",14,"R",1
454810,41, 41,"R",7,"R",0
454810,42, 42,"R",31,"R",3
454810,45, 45,"R",37,"R",2
454810,46, 46,"R",2,"R",1
454810,47, 47,"R",26,"R",1
454810,48, 48,"R",88,"R",11
454810,49, 49,"R",4,"R",1
454810,50, 50,"R",1,"R",0
454810,51, 51,"R",23,"R",3
454810,53, 53,"R",23,"R",2
454810,54, 54,"R",6,"R",0
454810,55, 55,"R",18,"R",4
454810,56, 56,"R",3,"R",1
454810,58,999,"R",985,"R",134
454810,72, 72,"R",1,"R",0
454810,78, 78,"R",1,"R",1
454810,89,999,"R",2,"R",1
454810,98, 98,"R",4,"A",
454810,99, 99,"R",991,"R",135
454926,13, 13,"R",20,"R",8
454926,42, 42,"R",1,"R",0
454926,58,999,"R",21,"R",8
454926,99, 99,"R",21,"R",8
454971,17, 17,"R",1,"R",1
454971,58,999,"R",1,"R",1
454971,99, 99,"R",1,"R",1
454980,17, 17,"R",20,"R",12
454980,58,999,"R",20,"R",12
454980,98, 98,"R",1,"A",
454980,99, 99,"R",21,"R",12
454999,17, 17,"R",17,"R",8
454999,58,999,"R",17,"R",8
454999,99, 99,"R",17,"R",8
455008,17, 17,"R",24,"R",12
455008,55, 55,"R",1,"Z",0
455008,58,999,"R",25,"R",12
455008,99, 99,"R",25,"R",12
455071,17, 17,"R",4,"Z",0
455071,29, 29,"R",42,"Z",0
455071,58,999,"R",46,"Z",0
455071,99, 99,"R",46,"Z",0
455080, 5,  5,"R",1,"Z",0
455080,29, 29,"R",17,"Z",0
455080,58,999,"R",18,"Z",0
455080,99, 99,"R",18,"Z",0
455114, 2,  2,"R",3,"R",0
455114, 4,  4,"R",5,"R",2
455114, 6,  6,"R",41,"R",18
455114, 8,  8,"R",3,"R",1
455114,12, 12,"R",2,"R",0
455114,15, 15,"R",1,"R",0
455114,16, 16,"R",1625,"R",863
455114,17, 17,"R",1,"R",1
455114,18, 18,"R",1,"R",0
455114,19, 19,"R",2,"R",1
455114,20, 20,"R",1,"R",0
455114,25, 25,"R",1,"R",0
455114,30, 30,"R",3,"R",1
455114,32, 32,"R",5,"R",3
455114,38, 38,"R",1,"R",0
455114,41, 41,"R",15,"R",6
455114,42, 42,"R",1,"R",0
455114,45, 45,"R",1,"R",0
455114,48, 48,"R",4,"R",1
455114,49, 49,"R",3,"R",0
455114,53, 53,"R",9,"R",3
455114,55, 55,"R",1,"R",1
455114,56, 56,"R",1,"R",0
455114,57, 57,"R",2,"R",1
455114,58,999,"R",1732,"R",902
455114,98, 98,"R",1,"A",
455114,99, 99,"R",1733,"R",902
455284,18, 18,"R",4,"R",4
455284,21, 21,"R",7,"R",3
455284,39, 39,"R",36,"R",19
455284,58,999,"R",47,"R",26
455284,99, 99,"R",47,"R",26
455512, 6,  6,"R",557,"R",410
455512,48, 48,"R",1,"R",1
455512,51, 51,"R",1,"R",1
455512,56, 56,"R",1,"R",1
455512,58,999,"R",560,"R",413
455512,98, 98,"R",17,"A",
455512,99, 99,"R",577,"R",413
455558,26, 26,"R",49,"R",4
455558,58,999,"R",49,"R",4
455558,99, 99,"R",49,"R",4
455734, 6,  6,"R",46,"R",5
455734,58,999,"R",46,"R",5
455734,99, 99,"R",46,"R",5
455770, 6,  6,"R",28,"R",24
455770,15, 15,"R",2,"R",2
455770,26, 26,"R",1,"R",1
455770,32, 32,"R",1,"R",1
455770,36, 36,"R",1,"R",1
455770,48, 48,"R",1,"R",1
455770,53, 53,"R",1,"R",1
455770,58,999,"R",35,"R",31
455770,99, 99,"R",35,"R",31
455868, 6,  6,"R",49,"R",16
455868,58,999,"R",49,"R",16
455868,99, 99,"R",49,"R",16
455877,17, 17,"R",32,"R",10
455877,18, 18,"R",2,"R",1
455877,54, 54,"R",1,"R",1
455877,58,999,"R",35,"R",12
455877,99, 99,"R",35,"R",12
455886,17, 17,"R",16,"R",9
455886,55, 55,"R",1,"Z",0
455886,58,999,"R",17,"R",9
455886,99, 99,"R",17,"R",9
455895,17, 17,"R",24,"R",10
455895,58,999,"R",24,"R",10
455895,99, 99,"R",24,"R",10
455901,24, 24,"R",16,"R",6
455901,42, 42,"R",3,"R",2
455901,54, 54,"R",4,"R",1
455901,58,999,"R",23,"R",9
455901,99, 99,"R",23,"R",9
456029,28, 28,"R",3,"R",1
456029,47, 47,"R",14,"R",5
456029,58,999,"R",17,"R",6
456029,99, 99,"R",17,"R",6
456065,39, 39,"R",19,"R",7
456065,58,999,"R",19,"R",7
456065,99, 99,"R",19,"R",7
456074,39, 39,"R",17,"R",11
456074,58,999,"R",17,"R",11
456074,99, 99,"R",17,"R",11
456126,12, 12,"R",18,"R",3
456126,58,999,"R",18,"R",3
456126,99, 99,"R",18,"R",3
456135,27, 27,"R",37,"R",12
456135,58,999,"R",37,"R",12
456135,99, 99,"R",37,"R",12
456825,22, 22,"R",14,"R",7
456825,58,999,"R",14,"R",7
456825,99, 99,"R",14,"R",7
456959, 4,  4,"R",1,"R",1
456959, 8,  8,"R",1,"R",1
456959,17, 17,"R",1,"R",1
456959,19, 19,"R",1,"R",1
456959,20, 20,"R",1,"R",1
456959,23, 23,"R",1,"R",1
456959,27, 27,"R",130,"R",126
456959,31, 31,"R",1,"R",1
456959,38, 38,"R",2,"R",2
456959,46, 46,"R",1,"Z",0
456959,55, 55,"R",22,"R",22
456959,57, 57,"R",2,"R",2
456959,58,999,"R",164,"R",159
456959,99, 99,"R",164,"R",159
457129,12, 12,"R",4,"Z",0
457129,58,999,"R",4,"Z",0
457129,99, 99,"R",4,"Z",0
457253, 6,  6,"R",14,"R",1
457253,58,999,"R",14,"R",1
457253,99, 99,"R",14,"R",1
457323, 6,  6,"R",67,"R",32
457323,58,999,"R",67,"R",32
457323,99, 99,"R",67,"R",32
457448,12, 12,"R",28,"R",12
457448,37, 37,"R",1,"R",0
457448,58,999,"R",29,"R",12
457448,99, 99,"R",29,"R",12
457545,17, 17,"R",27,"R",17
457545,58,999,"R",27,"R",17
457545,99, 99,"R",27,"R",17
457633,26, 26,"R",45,"R",19
457633,58,999,"R",45,"R",19
457633,99, 99,"R",45,"R",19
457679,19, 19,"R",2,"R",2
457679,27, 27,"R",2,"Z",0
457679,48, 48,"R",1,"R",1
457679,58,999,"R",5,"R",3
457679,99, 99,"R",5,"R",3
457855,36, 36,"R",7,"R",5
457855,58,999,"R",7,"R",5
457855,99, 99,"R",7,"R",5
458098,17, 17,"R",1,"R",1
458098,48, 48,"R",14,"R",12
458098,58,999,"R",15,"R",13
458098,98, 98,"R",2,"A",
458098,99, 99,"R",17,"R",13
458140,16, 16,"R",1,"R",0
458140,24, 24,"R",1,"R",0
458140,36, 36,"R",1,"R",0
458140,53, 53,"R",3,"R",1
458140,58,999,"R",6,"R",1
458140,90, 90,"R",1,"R",0
458140,99, 99,"R",7,"R",1
458168,27, 27,"R",1,"R",0
458168,55, 55,"R",14,"R",9
458168,58,999,"R",15,"R",9
458168,99, 99,"R",15,"R",9
458210, 6,  6,"R",12,"R",6
458210,58,999,"R",12,"R",6
458210,98, 98,"R",2,"A",
458210,99, 99,"R",14,"R",6
458229, 6,  6,"R",18,"R",11
458229,58,999,"R",18,"R",11
458229,99, 99,"R",18,"R",11
458274,17, 17,"R",17,"R",13
458274,48, 48,"R",1,"R",1
458274,58,999,"R",18,"R",14
458274,99, 99,"R",18,"R",14
458380,26, 26,"R",28,"R",6
458380,58,999,"R",28,"R",6
458380,99, 99,"R",28,"R",6
458803, 5,  5,"R",1,"R",1
458803,28, 28,"R",6,"R",2
458803,47, 47,"R",38,"R",13
458803,58,999,"R",45,"R",16
458803,99, 99,"R",45,"R",16
458812,47, 47,"R",16,"R",3
458812,58,999,"R",16,"R",3
458812,99, 99,"R",16,"R",3
458821,47, 47,"R",17,"R",7
458821,58,999,"R",17,"R",7
458821,99, 99,"R",17,"R",7
458830,10, 10,"R",1,"R",1
458830,42, 42,"R",49,"R",21
458830,58,999,"R",50,"R",22
458830,99, 99,"R",50,"R",22
458849,34, 34,"R",21,"R",9
458849,58,999,"R",21,"R",9
458849,99, 99,"R",21,"R",9
458858,18, 18,"R",56,"R",20
458858,58,999,"R",56,"R",20
458858,99, 99,"R",56,"R",20
458867,13, 13,"R",66,"R",19
458867,58,999,"R",66,"R",19
458867,99, 99,"R",66,"R",19
459000, 5,  5,"R",1,"R",0
459000,28, 28,"R",2,"R",2
459000,47, 47,"R",29,"R",10
459000,58,999,"R",32,"R",12
459000,99, 99,"R",32,"R",12
459019,37, 37,"R",28,"R",10
459019,58,999,"R",28,"R",10
459019,99, 99,"R",28,"R",10
459046,37, 37,"R",41,"R",16
459046,58,999,"R",41,"R",16
459046,99, 99,"R",41,"R",16
459055,12, 12,"R",36,"R",13
459055,58,999,"R",36,"R",13
459055,99, 99,"R",36,"R",13
459064,37, 37,"R",29,"R",5
459064,45, 45,"R",3,"R",2
459064,58,999,"R",32,"R",7
459064,99, 99,"R",32,"R",7
459116, 4,  4,"R",10,"R",7
459116,58,999,"R",10,"R",7
459116,99, 99,"R",10,"R",7
459198, 6,  6,"R",29,"R",17
459198,58,999,"R",29,"R",17
459198,99, 99,"R",29,"R",17
459231, 6,  6,"R",14,"R",10
459231,58,999,"R",14,"R",10
459231,99, 99,"R",14,"R",10
459286, 8,  8,"R",7,"R",1
459286,58,999,"R",7,"R",1
459286,99, 99,"R",7,"R",1
459301,10, 10,"R",14,"R",10
459301,24, 24,"R",1,"R",1
459301,34, 34,"R",1,"Z",0
459301,58,999,"R",16,"R",11
459301,99, 99,"R",16,"R",11
459417,18, 18,"R",1,"R",1
459417,26, 26,"R",10,"R",6
459417,58,999,"R",11,"R",7
459417,99, 99,"R",11,"R",7
459578,55, 55,"R",24,"R",3
459578,58,999,"R",24,"R",3
459578,99, 99,"R",24,"R",3
